# source	operation	fingerprint	semantic-fingerprint	classification	owner	evidence
cmd/metasystem/proof_run_test.go	unknown-external-path	a44a113a378f2ce3	e38f7e51ec30768f	fixture-data	TestProofRunLegacyPublicLauncherLossHoldsSlotUntilCustodianDrainsChild operation a44a113a378f2ce3 reviewed fixture-owned path or command wrapper	TestProofRunLegacyPublicLauncherLossHoldsSlotUntilCustodianDrainsChild@2865 os.ReadFile path[0]=markerPath
cmd/metasystem/proof_run_test.go	unknown-external-path	a44a113a378f2ce3-2	e38f7e51ec30768f	fixture-data	TestProofRunLegacyPublicLauncherLossHoldsSlotUntilCustodianDrainsChild operation a44a113a378f2ce3-2 reviewed fixture-owned path or command wrapper	TestProofRunLegacyPublicLauncherLossHoldsSlotUntilCustodianDrainsChild@2917 os.ReadFile path[0]=markerPath
cmd/metasystem/proof_run_test.go	unknown-external-path	a53466b32d02c895	9f7e56d38fc2195b	fixture-data	TestProofRunLegacyPublicLaunchUsesAndClearsHostPhase operation a53466b32d02c895 reviewed fixture path or command wrapper	TestProofRunLegacyPublicLaunchUsesAndClearsHostPhase@2717 os.ReadFile path[0]=resultPath
cmd/metasystem/proof_run_test.go	unknown-external-path	a53466b32d02c895-2	9f7e56d38fc2195b	fixture-data	TestProofRunLegacyPublicLaunchUsesAndClearsHostPhase operation a53466b32d02c895-2 reviewed fixture path or command wrapper	TestProofRunLegacyPublicLaunchUsesAndClearsHostPhase@2785 os.ReadFile path[0]=resultPath
cmd/metasystem/proof_run_test.go	unknown-external-path	a71616f9d54d1e7b	f5d1e4c8635ed8d6	fixture-data	TestAuthenticatedOuterProofKeepsGuardFixtureControlOutOfOuterProgress fixture namespace owns callerProgress	TestAuthenticatedOuterProofKeepsGuardFixtureControlOutOfOuterProgress@1702 os.ReadFile path[0]=callerProgress
cmd/metasystem/proof_run_test.go	unknown-external-path	a71616f9d54d1e7b-2	f5d1e4c8635ed8d6	fixture-data	TestAuthenticatedOuterProofKeepsGuardFixtureControlOutOfOuterProgress fixture namespace owns callerProgress	TestAuthenticatedOuterProofKeepsGuardFixtureControlOutOfOuterProgress@1749 os.ReadFile path[0]=callerProgress
cmd/metasystem/proof_run_test.go	unknown-external-path	a8695604a1c0c96e	8caa3dade3300f54	fixture-data	TestProofRunLimitsRejectEffectiveLocalAndEnvironmentOverlays operation a8695604a1c0c96e reviewed fixture path or command wrapper	TestProofRunLimitsRejectEffectiveLocalAndEnvironmentOverlays@1812 os.WriteFile path[0]=conf + ".local"
cmd/metasystem/proof_run_test.go	unknown-external-path	ac7f652c93fde587	6da5f6aec937d35e	fixture-data	TestCandidateLaunchStillNeedsTheClaimHolder operation ac7f652c93fde587 reviewed fixture path or command wrapper	TestCandidateLaunchStillNeedsTheClaimHolder@380 os.ReadFile path[0]=leasePath
cmd/metasystem/proof_run_test.go	unknown-external-path	acd331d12a32b1ed	66e6791406376d7c	fixture-data	assertHostAdmissionClean operation acd331d12a32b1ed reviewed fixture path or command wrapper	assertHostAdmissionClean@2486 os.ReadDir path[0]=directory
cmd/metasystem/proof_run_test.go	unknown-external-path	b20439d4057fe0f5	c6922fb0888a61ed	fixture-data	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree fixture namespace owns filepath.Dir(recordPath)	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree@1221 os.MkdirAll path[0]=filepath.Dir(recordPath)
cmd/metasystem/proof_run_test.go	unknown-external-path	b5545b1758fd3783	3de06df74b40e0bf	fixture-data	TestProofRunCommandTopLevelRetryAcrossRenamedRoots operation b5545b1758fd3783 reviewed fixture path or command wrapper	TestProofRunCommandTopLevelRetryAcrossRenamedRoots@2316 os.ReadFile path[0]=goalPath
cmd/metasystem/proof_run_test.go	unknown-external-path	b68615775e7e8546	a18e22f4e3502c51	fixture-data	TestTestingWorkerRetainsDrainedOperationalErrorResultAtTerminal owns its temporary progress directories and retained native group logs; result sufficiency assertions consume them	TestTestingWorkerRetainsDrainedOperationalErrorResultAtTerminal@3332 os.MkdirAll path[0]=progressDirectory
cmd/metasystem/proof_run_test.go	unknown-external-path	b75b2946ab10fe4e	c278f6db0aacfca8	fixture-data	TestProofRunCommandGovernedParentSharesOneCharge operation b75b2946ab10fe4e reviewed fixture path or command wrapper	TestProofRunCommandGovernedParentSharesOneCharge@2994 os.WriteFile path[0]=path
cmd/metasystem/proof_run_test.go	unknown-external-path	ba0a6f47ac94aba8	35246bc04b20e8ca	fixture-data	"newAuthenticatedGuardInvocation fixture namespace owns filepath.Join(executionRoot, ""metasystem.conf.local"")"	newAuthenticatedGuardInvocation@1575 os.Stat path[0]=filepath.Join(executionRoot, "metasystem.conf.local")
cmd/metasystem/proof_run_test.go	unknown-external-path	be3bbd580063b13a	3de06df74b40e0bf	fixture-data	TestProofRunCommandTopLevelRetryAcrossRenamedRoots operation be3bbd580063b13a reviewed fixture-owned path or command wrapper	TestProofRunCommandTopLevelRetryAcrossRenamedRoots@2348 os.WriteFile path[0]=filepath.Join(root, "scripts", "agents", name)
cmd/metasystem/proof_run_test.go	unknown-external-path	c3ec98ecd44824bf	e5f4165941566acb	fixture-data	proofExtensionGoalFixtureAt operation c3ec98ecd44824bf reviewed fixture path or command wrapper	proofExtensionGoalFixtureAt@1982 os.MkdirAll path[0]=filepath.Join(root, "memory")
cmd/metasystem/proof_run_test.go	unknown-external-path	c6a2599a9202b67e	f0e091fcf98164d5	fixture-data	TestGoGateTestsRefusesWorkerRequestAboveInheritedAllowanceBeforeNativeLaunch fixture namespace owns logRoot	TestGoGateTestsRefusesWorkerRequestAboveInheritedAllowanceBeforeNativeLaunch@962 os.Stat path[0]=logRoot
cmd/metasystem/proof_run_test.go	unknown-external-path	d03ca3928c30df85	233fa9f257fa5112	fixture-data	TestCommitProofTerminalRefusesWithoutGoalRevisionAuthority operation d03ca3928c30df85 reviewed fixture path or command wrapper	TestCommitProofTerminalRefusesWithoutGoalRevisionAuthority@1862 os.MkdirAll path[0]=artifactDir
cmd/metasystem/proof_run_test.go	unknown-external-path	d0c3dbcd19e01b01	c6922fb0888a61ed	fixture-data	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree fixture namespace owns conf	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree@1406 os.WriteFile path[0]=conf
cmd/metasystem/proof_run_test.go	unknown-external-path	d0c3dbcd19e01b01-2	c6922fb0888a61ed	fixture-data	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree fixture namespace owns conf	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree@1422 os.WriteFile path[0]=conf
cmd/metasystem/proof_run_test.go	unknown-external-path	d152a95dd53c23e6	e38f7e51ec30768f	fixture-data	TestProofRunLegacyPublicLauncherLossHoldsSlotUntilCustodianDrainsChild operation d152a95dd53c23e6 reviewed fixture path or command wrapper	TestProofRunLegacyPublicLauncherLossHoldsSlotUntilCustodianDrainsChild@2810 os.WriteFile path[0]=conf
cmd/metasystem/proof_run_test.go	unknown-external-path	d222879235c09884	f5d1e4c8635ed8d6	fixture-data	TestAuthenticatedOuterProofKeepsGuardFixtureControlOutOfOuterProgress fixture namespace owns engine	TestAuthenticatedOuterProofKeepsGuardFixtureControlOutOfOuterProgress@1697 os.Stat path[0]=engine
cmd/metasystem/proof_run_test.go	unknown-external-path	d2e7862404514af6	6da5f6aec937d35e	fixture-data	TestCandidateLaunchStillNeedsTheClaimHolder operation d2e7862404514af6 reviewed fixture path or command wrapper	TestCandidateLaunchStillNeedsTheClaimHolder@393 os.WriteFile path[0]=leasePath
cmd/metasystem/proof_run_test.go	unknown-external-path	d418faaa0a239367	58602133ca10943f	fixture-data	TestProofAdmissionExtendsRejudgesAndReserves operation d418faaa0a239367 reviewed fixture path or command wrapper	TestProofAdmissionExtendsRejudgesAndReserves@2002 os.MkdirAll path[0]=jobs
cmd/metasystem/proof_run_test.go	unknown-external-path	d84a9adf1e1f069b	e5f4165941566acb	fixture-data	proofExtensionGoalFixtureAt operation d84a9adf1e1f069b reviewed fixture path or command wrapper	proofExtensionGoalFixtureAt@1988 os.WriteFile path[0]=filepath.Join(root, "memory", "receipts.log")
cmd/metasystem/proof_run_test.go	unknown-external-path	db456ff414156865	c6922fb0888a61ed	fixture-data	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree fixture namespace owns attemptPath	TestWorkerAuthorizedAcceptsOnlyAttemptBoundSectionWorktree@1246 os.WriteFile path[0]=attemptPath
cmd/metasystem/proof_run_test.go	unknown-external-path	dbb483f34cbccb05	8ede14eef61e2aae	fixture-data	TestNativeDelegateProofAdmissionExtendsItsClaimPairBudget fixture namespace owns jobs	TestNativeDelegateProofAdmissionExtendsItsClaimPairBudget@2057 os.MkdirAll path[0]=jobs
cmd/metasystem/proof_run_test.go	unknown-external-path	dea411890067b226	a73d1d2105b4a9cb	fixture-data	amendProofGoalFixture operation dea411890067b226 reviewed fixture path or command wrapper	amendProofGoalFixture@241 os.WriteFile path[0]=path
cmd/metasystem/proof_run_test.go	unknown-external-path	e294e3bffa361f9b	a18e22f4e3502c51	fixture-data	TestTestingWorkerRetainsDrainedOperationalErrorResultAtTerminal owns its temporary progress directories and retained native group logs; result sufficiency assertions consume them	TestTestingWorkerRetainsDrainedOperationalErrorResultAtTerminal@3412 os.MkdirAll path[0]=greenProgressDirectory
cmd/metasystem/proof_run_test.go	unknown-external-path	e784eecda49b8493	0fc776207bdaba5c	fixture-data	TestProofGateAdmitsAfterTheStopCapabilityIsRestamped operation e784eecda49b8493 reviewed fixture path or command wrapper	TestProofGateAdmitsAfterTheStopCapabilityIsRestamped@2161 os.ReadFile path[0]=leasePath
cmd/metasystem/proof_run_test.go	unknown-external-path	ebbee2020dd2431d	1f24cc9058ed787d	fixture-data	TestCandidateCannotUseAuthorityEarnedExtension operation ebbee2020dd2431d reviewed fixture path or command wrapper	TestCandidateCannotUseAuthorityEarnedExtension@547 os.MkdirAll path[0]=jobs
cmd/metasystem/proof_run_test.go	unknown-external-path	ec215769a62db65d	3de06df74b40e0bf	fixture-data	TestProofRunCommandTopLevelRetryAcrossRenamedRoots operation ec215769a62db65d reviewed fixture-owned path or command wrapper	TestProofRunCommandTopLevelRetryAcrossRenamedRoots@2467 os.ReadFile path[0]=thirdResult + ".nested.json.output"
cmd/metasystem/proof_run_test.go	unknown-external-path	ed6af866656e4eec	3b60803064447434	fixture-data	TestCandidateExtensionIsRefusedUntilCandidateBecomesAuthority operation ed6af866656e4eec reviewed fixture path or command wrapper	TestCandidateExtensionIsRefusedUntilCandidateBecomesAuthority@654 os.ReadFile path[0]=receiptPath
cmd/metasystem/proof_run_test.go	unknown-external-path	fc6bc34bd9ffe521	35246bc04b20e8ca	fixture-data	newAuthenticatedGuardInvocation fixture namespace owns directory	newAuthenticatedGuardInvocation@1601 os.MkdirAll path[0]=directory
cmd/metasystem/proof_run_test.go	unknown-external-path	fdee42436c018f52	0fc776207bdaba5c	fixture-data	TestProofGateAdmitsAfterTheStopCapabilityIsRestamped operation fdee42436c018f52 reviewed fixture path or command wrapper	TestProofGateAdmitsAfterTheStopCapabilityIsRestamped@2175 os.WriteFile path[0]=leasePath
cmd/metasystem/prove_round_test.go	external-executable	3fbfdbdd145a3b6a	64fec4d0b2995669	host-readonly	proveRoundGit operation 3fbfdbdd145a3b6a operating-system executable or read-only path owner	proveRoundGit@24 exec.Command path[0]="git"
cmd/metasystem/prove_round_test.go	unknown-external-path	0b934cbd1b98aa39	fae05bfd4193998a	fixture-data	TestProveRoundRefusesWhatItCannotProveAsARound operation 0b934cbd1b98aa39 reviewed fixture path or command wrapper	TestProveRoundRefusesWhatItCannotProveAsARound@193 os.Remove path[0]=filepath.Join(fixture.installation, "artifacts", "agents", "jobs", "implementer-1-r3.json")
cmd/metasystem/prove_round_test.go	unknown-external-path	4383b4c16e32613f	6b0cab704703dbe7	fixture-data	writeProveRoundRecord operation 4383b4c16e32613f reviewed fixture path or command wrapper	writeProveRoundRecord@43 os.MkdirAll path[0]=filepath.Dir(path)
cmd/metasystem/prove_round_test.go	unknown-external-path	4607467c8017e8c9	87b415c48c3ba784	fixture-data	readProofRoundRecord operation 4607467c8017e8c9 reviewed fixture path or command wrapper	readProofRoundRecord@105 os.ReadFile path[0]=filepath.Join(installation, "artifacts", "agents", rootJob, "rounds", itoa(round), "proof.json")
cmd/metasystem/prove_round_test.go	unknown-external-path	54a3ef8b7e5f28c4	a41ef25b6c4068d9	fixture-data	newProveRoundFixture operation 54a3ef8b7e5f28c4 reviewed fixture path or command wrapper	newProveRoundFixture@61 os.MkdirAll path[0]=installation
cmd/metasystem/prove_round_test.go	unknown-external-path	7cb088e117c356b3	a41ef25b6c4068d9	fixture-data	newProveRoundFixture operation 7cb088e117c356b3 reviewed fixture path or command wrapper	newProveRoundFixture@75 os.WriteFile path[0]=filepath.Join(worktree, "metasystem", "round.txt")
cmd/metasystem/prove_round_test.go	unknown-external-path	9bf835b072f2460a	fae05bfd4193998a	fixture-data	TestProveRoundRefusesWhatItCannotProveAsARound operation 9bf835b072f2460a reviewed fixture path or command wrapper	TestProveRoundRefusesWhatItCannotProveAsARound@175 os.WriteFile path[0]=filepath.Join(fixture.worktree, "metasystem", "extra.txt")
cmd/metasystem/prove_round_test.go	unknown-external-path	a5e6b22f1607b567	a41ef25b6c4068d9	fixture-data	newProveRoundFixture operation a5e6b22f1607b567 reviewed fixture path or command wrapper	newProveRoundFixture@64 os.WriteFile path[0]=filepath.Join(installation, "seed.txt")
cmd/metasystem/prove_round_test.go	unknown-external-path	a6e69b2bd022b81e	a41ef25b6c4068d9	fixture-data	newProveRoundFixture operation a6e69b2bd022b81e reviewed fixture path or command wrapper	newProveRoundFixture@67 os.WriteFile path[0]=filepath.Join(projectRoot, ".gitignore")
cmd/metasystem/prove_round_test.go	unknown-external-path	cb560336a339d383	fae05bfd4193998a	fixture-data	TestProveRoundRefusesWhatItCannotProveAsARound operation cb560336a339d383 reviewed fixture path or command wrapper	TestProveRoundRefusesWhatItCannotProveAsARound@181 os.Remove path[0]=filepath.Join(fixture.worktree, "metasystem", "extra.txt")
cmd/metasystem/prove_round_test.go	unknown-external-path	f3a49e6192814fa8	6b0cab704703dbe7	fixture-data	writeProveRoundRecord operation f3a49e6192814fa8 reviewed fixture path or command wrapper	writeProveRoundRecord@46 os.WriteFile path[0]=path
cmd/metasystem/reaper_reconcile_test.go	host-time-read	1e1b527c33dd6d3e	f97941bbe2971c6f	fixture-time	TestReaperTickReconcilesAnAttemptWhoseLauncherIsGone operation 1e1b527c33dd6d3e reviewed fixture clock owner	TestReaperTickReconcilesAnAttemptWhoseLauncherIsGone@42 call time.Now()
cmd/metasystem/reaper_reconcile_test.go	unknown-external-path	6931b99ecb241255	52a647ce3ddfd2d9	fixture-data	TestReaperTickReconcilesAnAttemptWhoseLauncherIsGone operation 6931b99ecb241255 reviewed fixture-owned path or command wrapper	TestReaperTickReconcilesAnAttemptWhoseLauncherIsGone@31 os.WriteFile path[0]=filepath.Join(root, "scripts", "agents", name)
cmd/metasystem/reaper_reconcile_test.go	unknown-external-path	8043854e1ea87f23	52a647ce3ddfd2d9	fixture-data	TestReaperTickReconcilesAnAttemptWhoseLauncherIsGone operation 8043854e1ea87f23 reviewed fixture path or command wrapper	TestReaperTickReconcilesAnAttemptWhoseLauncherIsGone@21 os.MkdirAll path[0]=dir
cmd/metasystem/rearm_on_landed_test.go	external-executable	3cb2e145e3b4a37c	df7fd58f8cb98d8f	host-readonly	"TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody fixture subprocess owns invoking executable ""go"""	TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody@83 exec.Command path[0]="go"
cmd/metasystem/rearm_on_landed_test.go	external-executable	473183089710546a	83b575e61c14136e	host-readonly	landedGit operation 473183089710546a operating-system executable or read-only path owner	landedGit@148 exec.Command path[0]="git"
cmd/metasystem/rearm_on_landed_test.go	process-environment	431d4ed2f7602981	5a68cf89966225d9	process-private	"TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody consumer inside cmd/metasystem TestMain testenv.Main process namespace owns call t.Setenv(""METASYSTEM_PROOF_ADMISSION_TEST_DIR"", admissionDir)"	TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody@88 call t.Setenv("METASYSTEM_PROOF_ADMISSION_TEST_DIR", admissionDir)
cmd/metasystem/rearm_on_landed_test.go	process-environment	4f2f1a8ab894e200	5a68cf89966225d9	process-private	"TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody consumer inside cmd/metasystem TestMain testenv.Main process namespace owns call t.Setenv(""METASYSTEM_PROOF_ADMISSION_FIXTURE_ROOT"", installation)"	TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody@89 call t.Setenv("METASYSTEM_PROOF_ADMISSION_FIXTURE_ROOT", installation)
cmd/metasystem/rearm_on_landed_test.go	unknown-external-path	13a0f052e012b168	c594d139abefd0aa	fixture-data	landFixturePath operation 13a0f052e012b168 reviewed fixture path or command wrapper	landFixturePath@302 os.MkdirAll path[0]=filepath.Dir(seedPath)
cmd/metasystem/rearm_on_landed_test.go	unknown-external-path	14b3b1af8be15e90	f9a73be7578ae0e2	fixture-data	TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody fixture namespace owns conf	TestLandedRearmRebuildWaitsForHostSlotAndClearsCustody@72 os.WriteFile path[0]=conf
cmd/metasystem/rearm_on_landed_test.go	unknown-external-path	1aec50c064054a39	8ccd2191eedfa77d	fixture-data	newLandedRearmFixture operation 1aec50c064054a39 reviewed fixture path or command wrapper	newLandedRearmFixture@277 os.WriteFile path[0]=path
cmd/metasystem/rearm_on_landed_test.go	unknown-external-path	25119c29f982598b	2be525f391a0a9da	fixture-data	TestLandedRearmRefusesAFastForwardBlockedByDirtyLedgers operation 25119c29f982598b reviewed fixture path or command wrapper	TestLandedRearmRefusesAFastForwardBlockedByDirtyLedgers@619 os.WriteFile path[0]=local
cmd/metasystem/rearm_on_landed_test.go	unknown-external-path	304e37a3f8a882f6	2be525f391a0a9da	fixture-data	TestLandedRearmRefusesAFastForwardBlockedByDirtyLedgers operation 304e37a3f8a882f6 reviewed fixture path or command wrapper	TestLandedRearmRefusesAFastForwardBlockedByDirtyLedgers@627 os.WriteFile path[0]=local + ".local." + short + ".0"
cmd/metasystem/rearm_on_landed_test.go	unknown-external-path	40a55cded42e8fa4	6fa4637581da3fde	fixture-data	TestLandedRearmRefusesAncestorPathCollisionsBeforeFastForward operation 40a55cded42e8fa4 reviewed fixture path or command wrapper	TestLandedRearmRefusesAncestorPathCollisionsBeforeFastForward@668 os.WriteFile path[0]=local
cmd/metasystem/rearm_on_landed_test.go	unknown-external-path	46f248f6a2bc29ab	8ccd2191eedfa77d	fixture-data	newLandedRearmFixture operation 46f248f6a2bc29ab reviewed fixture path or command wrapper	newLandedRearmFixture@274 os.MkdirAll path[0]=filepath.Dir(path)
